id,page_views,downloads,columns,agency,d,r,g,b
x9uq-u3qs,3799,2202.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
b937-zdky,3799,1031.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
m3fi-rt3k,3793,3514.0,34,City Council (NYCC),712.0,0.7,0.7,0.0
mxwn-eh3b,3780,582.0,0,Office of the Comptroller (COMPTROLLER),0.0,0.7,0.7,0.0
dd6w-hnq9,3759,939.0,454,Department of Transportation (DOT),6.0,0.984313725490196,0.5019607843137255,0.4470588235294118
iz2q-9x8d,3746,5405.0,55,Department of Buildings (DOB),689.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
k2ya-ucmv,3739,2869.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
s5zg-yzea,3730,884.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
d3c5-ddgc,3729,1030.0,0,Taxi and Limousine Commission (TLC),0.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
fmhd-mfkw,3683,2643.0,0,Department of Health and Mental Hygiene (DOHMH),0.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
ekax-ky3z,3675,4359.0,0,Other,0.0,1.0,0.9294117647058824,0.43529411764705883
f34v-uffx,3665,619.0,9,Mayor's Office of Operations (OPS),159.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
w9uz-8epq,3650,1959.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
vihk-m25f,3595,861.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
8vv7-7wx3,3581,5721.0,5,Office of Emergency Management (OEM),9.0,0.7,0.7,0.0
y6fv-k6p7,3567,2183.0,3,Department of Cultural Affairs (DCLA),11.0,0.7,0.7,0.0
nbbg-wtuz,3565,26405.0,11,Department of Finance (DOF),252.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
e2f7-cs7i,3555,1305.0,0,Department of Parks and Recreation (DPR),0.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
q2ni-ztsb,3549,2119.0,26,City Council (NYCC),874.0,0.7,0.7,0.0
yvxd-uipr,3538,1063.0,33,Board of Standards and Appeals (BSA),815.0,0.7,0.7,0.0
fak5-wcft,3534,0.0,0,0,0.0,0.7,0.7,0.0
6y3e-jcrc,3521,1511.0,6,Department of Finance (DOF),21.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
5pbr-mxtd,3500,135454.0,18,Human Resources Administration (HRA),391.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
ieyi-rqsn,3483,1322.0,0,Economic Development Corporation (EDC),0.0,0.7,0.7,0.0
fcau-jc6k,3478,1274.0,9,Department of Health and Mental Hygiene (DOHMH),303.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
w4v2-rv6b,3434,2439.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
xgwd-7vhd,3427,2397.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
a6nj-cfbz,3402,2273.0,19,Economic Development Corporation (EDC),573.0,0.7,0.7,0.0
uhim-nea2,3368,455.0,0,Department of Sanitation (DSNY),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
4kym-4xw5,3348,1693.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
7kuu-zah7,3331,0.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
unw7-yyit,3323,1518.0,4,Department of Information Technology & Telecommunications (DoITT),139.0,1.0,1.0,0.7019607843137254
i6b5-j7bu,3304,1949.0,8,Department of Transportation (DOT),24.0,0.984313725490196,0.5019607843137255,0.4470588235294118
rxuy-2muj,3300,2855.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
qchy-end3,3299,527.0,17,Department of Parks and Recreation (DPR),793.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
y4fw-iqfr,3235,1070.0,31,Department of Health and Mental Hygiene (DOHMH),737.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
qpsp-bm9z,3221,1882.0,0,Department of Finance (DOF),0.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
mq6n-s45c,3216,2503.0,62,Department of Education (DOE),716.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
rfu7-paqe,3197,1600.0,25,Department of Citywide Administrative Services (DCAS),536.0,0.9882352941176471,0.803921568627451,0.8980392156862745
3qty-g4aq,3192,2743.0,6,Department of Health and Mental Hygiene (DOHMH),305.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
qk6i-zcht,3172,2.0,0,Police Department (NYPD),0.0,1.0,1.0,0.7019607843137254
tqtj-sjs8,3153,3960.0,36,Department of Transportation (DOT),17.0,0.984313725490196,0.5019607843137255,0.4470588235294118
xck4-5xd5,3142,1878.0,85,Department of Education (DOE),835.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
dt2z-amuf,3134,2641.0,32,Department of Consumer Affairs (DCA),764.0,0.984313725490196,0.5019607843137255,0.4470588235294118
w3c6-35wg,3120,2575.0,45,Department of Youth and Community Development (DYCD),8.0,0.8,0.9215686274509803,0.7725490196078432
2xh6-psuq,3117,2457.0,14,School Construction Authority (SCA),7.0,1.0,1.0,0.7019607843137254
72wx-vdjr,3108,2916.0,0,New York City Housing Authority (NYCHA),0.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
b9km-gdpy,3072,2770.0,11,City Council (NYCC),687.0,0.7,0.7,0.0
ye4r-qpmp,8177,6430.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
gpwd-npar,8169,2665.0,28,Department of Sanitation (DSNY),798.0,0.984313725490196,0.5019607843137255,0.4470588235294118
vfnx-vebw,8041,2233.0,36,0,315.0,0.7,0.7,0.0
vfx9-tbb6,7905,3149.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
5gde-fmj3,7864,2388.0,23,Mayor's Office of Sustainability (MOS),719.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
avir-tzek,7818,3019.0,22,Department of Education (DOE),641.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
jufi-gzgp,7817,2944.0,16,Department of Education (DOE),587.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
qpbf-g2yx,7649,1296.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
v7f4-yzyg,7542,226.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
5t4n-d72c,7509,24014.0,3,Department of Homeless Services (DHS),313.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
3cdm-p29e,7509,10514.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
jr24-e7cr,7503,1291.0,27,New York City Housing Authority (NYCHA),634.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
ht4t-wzcm,7493,2945.0,8,Taxi and Limousine Commission (TLC),24.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
5uug-f49n,7452,2423.0,100,Department of Environmental Protection (DEP),54.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
ivix-m77e,7450,3022.0,37,Mayor's Office of Operations (OPS),57.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
ufu7-zp25,7422,2178.0,15,Department of Education (DOE),341.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
hq68-rnsi,7402,2690.0,18,Department of Housing Preservation and Development (HPD),44.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
f4rp-2kvy,7365,5437.0,21,Department of Environmental Protection (DEP),712.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
6bic-qvek,7258,9981.0,46,Department of Youth and Community Development (DYCD),8.0,0.8,0.9215686274509803,0.7725490196078432
ftxv-d5ix,7219,893.0,0,Police Department (NYPD),0.0,1.0,1.0,0.7019607843137254
kiyv-ks3f,7212,8008.0,26,Department of Education (DOE),732.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
kcrm-j9hh,7175,4926.0,0,NYC & Company (NYCGO),0.0,0.7,0.7,0.0
uedp-fegm,7164,4231.0,14,Mayor's Office of Sustainability (MOS),243.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
nzvw-cjc2,7151,1204.0,0,Department of Finance (DOF),0.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
833y-fsy8,7148,2286.0,18,Police Department (NYPD),460.0,1.0,1.0,0.7019607843137254
uzf5-f8n2,7092,4087.0,0,Department of Finance (DOF),0.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
7vsa-caz7,6970,63978.0,0,Department of Transportation (DOT),0.0,0.984313725490196,0.5019607843137255,0.4470588235294118
6ej9-7qyi,6830,10494.0,0,Department of Youth and Community Development (DYCD),0.0,0.8,0.9215686274509803,0.7725490196078432
i296-73x5,6830,3951.0,8,Department of Buildings (DOB),408.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
kdu2-865w,6789,2385.0,0,Other,0.0,1.0,0.9294117647058824,0.43529411764705883
c284-tqph,6784,1431.0,43,Department of Finance (DOF),88.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
c3v8-5x25,6784,17.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
p94q-8hxh,6773,586.0,0,Other,0.0,1.0,0.9294117647058824,0.43529411764705883
qkez-i8mv,6741,16.0,0,Office of Citywide Event Coordination and Management (CECM),0.0,0.7,0.7,0.0
bc8t-ecyu,6684,4526.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
pd5h-92mc,6669,6756.0,14,Department of Education (DOE),726.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
mzbd-kucq,6598,1529.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
s4kf-3yrf,6551,24760.0,33,Department of Information Technology & Telecommunications (DoITT),549.0,1.0,1.0,0.7019607843137254
2r9r-m6j4,6537,4037.0,6,Department of Health and Mental Hygiene (DOHMH),305.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
nkn9-ge6x,6526,3563.0,2,New York City Housing Authority (NYCHA),0.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
rnsn-acs2,6522,2672.0,8,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
crns-fw6u,6464,5839.0,16,New York City Housing Authority (NYCHA),831.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
hjae-yuav,6405,3011.0,6,Department of Parks and Recreation (DPR),673.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
5c4s-jwtq,6356,1552.0,2,Human Resources Administration (HRA),41.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
4d7f-74pe,6313,849.0,27,City Council (NYCC),874.0,0.7,0.7,0.0
jzst-u7j8,6142,2080.0,33,Mayor's Office of Sustainability (MOS),714.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
mifw-tguq,6141,4290.0,29,Board of Elections (BOENY),776.0,0.7,0.7,0.0
hi3x-y76v,6045,5032.0,4,NYC Health + Hospitals,0.0,0.7,0.7,0.0
gi8d-wdg5,6033,1377.0,21,Taxi and Limousine Commission (TLC),13.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
cwiz-gcty,5989,6013.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
7agf-bcsq,5987,2179.0,38,Department of Information Technology & Telecommunications (DoITT),632.0,1.0,1.0,0.7019607843137254
94g4-w6xz,5983,3255.0,3,Department of Finance (DOF),59.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
57mv-nv28,5888,928.0,33,Police Department (NYPD),426.0,1.0,1.0,0.7019607843137254
vvj6-d5qx,5876,2724.0,20,Department of Citywide Administrative Services (DCAS),786.0,0.9882352941176471,0.803921568627451,0.8980392156862745
ek5y-zcyf,5863,116.0,32,Taxi and Limousine Commission (TLC),787.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
n8p9-7jxp,5835,3768.0,52,Campaign Finance Board (CFB),402.0,0.7,0.7,0.0
5ucz-vwe8,5832,2214.0,18,Police Department (NYPD),460.0,1.0,1.0,0.7019607843137254
dg7a-jiz2,5825,16125.0,11,Taxi and Limousine Commission (TLC),118.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
g6pj-hd8k,5805,2365.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
h922-d8e5,5799,215.0,22,Taxi and Limousine Commission (TLC),728.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
nyis-y4yr,5798,7102.0,72,Department of Buildings (DOB),690.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
a8wp-rerh,5771,2978.0,25,Business Integrity Commission (BIC),565.0,0.7,0.7,0.0
krx7-u82t,5765,2214.0,25,Business Integrity Commission (BIC),565.0,0.7,0.7,0.0
9d9t-bmk7,5695,5191.0,16,Human Resources Administration (HRA),737.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
7crd-d9xh,5692,6284.0,67,Department of Education (DOE),870.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
7zb8-7bpk,5621,1101.0,5,Department of Finance (DOF),303.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
j34j-vqvt,5613,2709.0,5,Fire Department of New York City (FDNY),0.0,0.7,0.7,0.0
jzhd-m6uv,5588,4965.0,18,Department of Consumer Affairs (DCA),754.0,0.984313725490196,0.5019607843137255,0.4470588235294118
mbd7-jfnc,5580,2887.0,26,Department of Youth and Community Development (DYCD),654.0,0.8,0.9215686274509803,0.7725490196078432
87fx-28ei,5566,2487.0,26,Business Integrity Commission (BIC),565.0,0.7,0.7,0.0
ymyu-3dbp,5553,398.0,9,Department of Consumer Affairs (DCA),586.0,0.984313725490196,0.5019607843137255,0.4470588235294118
69wu-b929,5531,2542.0,9,Department of Information Technology & Telecommunications (DoITT),1.0,1.0,1.0,0.7019607843137254
tnru-abg2,5508,2.0,0,Department of Information Technology & Telecommunications (DoITT),0.0,1.0,1.0,0.7019607843137254
vz8c-29aj,5485,1899.0,24,Department of Education (DOE),734.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
2fpa-bnsx,5478,2317.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
w9ei-idxz,5472,4213.0,35,Department of Health and Mental Hygiene (DOHMH),761.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
q68s-8qxv,5448,2866.0,0,Department of Health and Mental Hygiene (DOHMH),0.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
ghq4-ydq4,5446,935.0,0,Department of Education (DOE),0.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
rgfe-8y2z,5411,3062.0,32,Mayor's Office of Sustainability (MOS),710.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
cu9u-3r5e,5402,1102.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
a2nx-4u46,5401,2785.0,18,Department of Housing Preservation and Development (HPD),136.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
2n4x-d97d,5375,1487.0,21,Taxi and Limousine Commission (TLC),743.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
a5td-mswe,5362,1086.0,43,Department of Finance (DOF),88.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
2v4z-66xt,5330,8347.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
rsgh-akpg,5287,1419.0,9,Department of Health and Mental Hygiene (DOHMH),596.0,0.7372549019607844,0.5019607843137255,0.7411764705882353
52dp-yji6,5273,2356.0,21,Department of Buildings (DOB),21.0,0.7450980392156863,0.7294117647058823,0.8549019607843137
8vgb-zm6e,5231,3634.0,40,Department of Finance (DOF),808.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
bkwf-xfky,5216,2251.0,11,Department of Environmental Protection (DEP),110.0,0.8509803921568627,0.8509803921568627,0.8509803921568627
vdem-2i66,5154,1117.0,7,Department of Information Technology & Telecommunications (DoITT),146.0,1.0,1.0,0.7019607843137254
qcdj-rwhu,5146,3244.0,47,Department of Consumer Affairs (DCA),519.0,0.984313725490196,0.5019607843137255,0.4470588235294118
v475-8jcj,5133,1765.0,8,Department of Information Technology & Telecommunications (DoITT),68.0,1.0,1.0,0.7019607843137254
7isb-wh4c,5117,3619.0,7,Department of Finance (DOF),19.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
h3qk-ybvt,5106,2787.0,19,Department of Citywide Administrative Services (DCAS),715.0,0.9882352941176471,0.803921568627451,0.8980392156862745
7vpq-4bh4,5105,677.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
kj4p-ruqc,5094,1781.0,23,Department of Housing Preservation and Development (HPD),459.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
cqds-77ys,5035,2312.0,0,Department of Finance (DOF),0.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
bi53-yph3,5003,769.0,21,Fire Department of New York City (FDNY),686.0,0.7,0.7,0.0
nre2-6m2s,4972,4026.0,17,Department of Consumer Affairs (DCA),402.0,0.984313725490196,0.5019607843137255,0.4470588235294118
wwhr-5ven,4971,1258.0,20,City Council (NYCC),717.0,0.7,0.7,0.0
hbw8-2bah,4959,2084.0,0,Mayor's Office of Sustainability (MOS),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
9rz4-mjek,17571,2674.0,13,Department of Finance (DOF),719.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
7z8d-msnt,17399,4625.0,3,Department of Education (DOE),126.0,0.5529411764705883,0.8274509803921568,0.7803921568627451
ntcm-2w4k,17146,116305.0,14,Department of Homeless Services (DHS),716.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
tesw-yqqr,17049,2755.0,16,Department of Housing Preservation and Development (HPD),459.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
p424-amsu,16599,4717.0,31,Department of Transportation (DOT),91.0,0.984313725490196,0.5019607843137255,0.4470588235294118
kiv2-tbus,16475,3128.0,43,Department of Finance (DOF),88.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
ci93-uc8s,16418,32671.0,46,Department of Small Business Services (SBS),224.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
biws-g3hs,16213,968.0,17,Taxi and Limousine Commission (TLC),17.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
8m42-w767,16198,1316.0,29,Fire Department of New York City (FDNY),50.0,0.7,0.7,0.0
rgy2-tti8,15480,6455.0,0,Department of Finance (DOF),0.0,0.5019607843137255,0.6941176470588235,0.8274509803921568
h2n3-98hq,15250,8260.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
76xm-jjuj,15170,8283.0,31,Fire Department of New York City (FDNY),583.0,0.7,0.7,0.0
yfnk-k7r4,15058,15934.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
kf2b-aeh5,14888,7580.0,10,Department of Small Business Services (SBS),614.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
kdig-pewd,14837,6403.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
t29m-gskq,14768,1965.0,17,Taxi and Limousine Commission (TLC),17.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
eccv-9dzr,14422,3311.0,24,Taxi and Limousine Commission (TLC),570.0,0.7019607843137254,0.8705882352941177,0.4117647058823529
xi7c-iiu2,14343,7186.0,8,Department of City Planning (DCP),570.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
99bc-9p23,14073,5057.0,0,Department of City Planning (DCP),0.0,0.9921568627450981,0.7058823529411765,0.3843137254901961
8h9b-rp9u,14072,3053.0,18,Police Department (NYPD),398.0,1.0,1.0,0.7019607843137254
